"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.123511129E1,1.560927009E-2,-2.709444417E-3,-2.684456706E-3
1.124509729E1,7.573907571E-3,1.029612450E-3,-1.510803580E-2
1.125508329E1,-1.642856094E-2,1.774045229E-3,-2.214399040E-2
1.126506929E1,5.550149688E-3,-5.175416255E-3,3.751573563E-3
1.127505529E1,-1.453567562E-2,2.060394343E-3,-4.534691155E-2
1.128504129E1,-3.846906018E-3,4.702075012E-4,-6.876910329E-3
1.129502729E1,7.657705480E-4,6.789814224E-3,1.578748226E-4
1.130501329E1,4.072311614E-4,6.691498775E-3,-2.678609490E-2
1.131499929E1,6.402888433E-3,1.491094809E-3,6.594489813E-3
1.132498529E1,2.196922260E-3,-3.391814483E-3,-1.855379999E-2
1.133497229E1,1.248700768E-2,-2.873550178E-3,-2.259656489E-2
1.134495829E1,8.146235780E-3,3.151466511E-3,6.293358207E-3
1.135494429E1,3.238809295E-5,3.668515692E-3,-4.070948482E-2
1.136493029E1,3.478714158E-3,-5.828203065E-3,-4.785361290E-3
1.137491629E1,-3.896895144E-3,-4.509893479E-3,-1.256917477E-2
1.138490229E1,1.060801407E-2,1.285491175E-2,-4.984166622E-2
1.139488829E1,3.165764781E-4,-4.681481849E-3,5.262494087E-6
1.140487429E1,-1.681302907E-3,-1.109207673E-2,-1.391637325E-2
1.141486029E1,8.816847461E-3,1.862502638E-3,-2.918520749E-2
1.142484629E1,1.281214028E-2,-3.666112851E-3,-2.215042233E-2
1.143483229E1,-2.212330587E-3,6.689954745E-3,-2.394727170E-2
1.144481829E1,-7.879630155E-3,3.006218020E-3,-2.439633787E-2
1.145480429E1,-9.099880108E-3,-1.056854079E-2,-1.242182493E-2
1.146479029E1,5.343742976E-3,2.025183141E-3,-1.751241088E-2
1.147477629E1,2.117375916E-2,-1.398063781E-2,-3.322972655E-2
1.148476229E1,1.477663572E-2,-5.474483063E-3,-1.601610839E-2
1.149474829E1,9.858734496E-3,4.560398804E-3,-2.005770385E-2
1.150473429E1,-1.051517125E-2,9.741287688E-3,-3.442255855E-3
1.151472029E1,-9.473572006E-3,1.756430492E-2,-5.837275386E-3
1.152470629E1,1.027607038E-3,-5.704050232E-4,-1.661486328E-2
1.153469229E1,3.799082190E-3,-7.733746693E-3,-1.481801391E-2
1.154467829E1,1.229515049E-2,-1.606602900E-2,-2.035708129E-2
1.155466429E1,5.495450813E-3,-1.120015886E-2,-2.305264771E-2
1.156465029E1,-1.235315213E-2,1.800067166E-2,-2.604642212E-2
1.157463629E1,-1.001005861E-2,5.885944320E-3,-1.107813478E-2
1.158462229E1,1.422198163E-4,7.135677030E-3,-2.020856202E-2
1.159460929E1,1.716921130E-2,6.366046406E-3,-1.272471070E-2
1.160459529E1,9.512880826E-3,8.621536754E-4,-1.661661744E-2
1.161458129E1,8.878234089E-3,1.277214624E-3,-2.200541139E-2
1.162456729E1,-1.051363179E-2,-1.430731444E-3,1.479345560E-4
1.163455329E1,-1.635842633E-2,3.339134725E-3,-1.482093751E-2
1.164453929E1,-3.353035566E-3,-4.705272708E-4,-6.137237549E-3
1.165452529E1,1.210242078E-2,-1.616815427E-2,-1.332112670E-2
1.166451129E1,1.972133820E-2,-1.006288455E-2,-1.960805297E-2
1.167449729E1,4.290951798E-3,2.861947110E-3,-3.577501953E-2
1.168448329E1,-1.726501884E-2,1.178601332E-2,-1.571497679E-2
1.169446929E1,-1.646950972E-2,8.493574094E-3,-8.379644752E-3
1.170445529E1,1.219366018E-2,-1.389573441E-2,-9.876531959E-3
1.171444129E1,6.212885901E-3,-9.704468502E-3,1.526123285E-4
1.172442729E1,8.485196130E-3,-6.399393808E-3,-3.232984006E-2
1.173441329E1,-7.737812335E-3,-1.754164696E-3,-3.590190411E-3
1.174439929E1,-1.691319461E-2,1.680663368E-3,-3.741984129E-2
1.175438529E1,-8.633962087E-4,1.850844752E-3,6.587473154E-3
1.176437129E1,-2.776678260E-3,1.160553535E-3,-1.122548461E-2
1.177435729E1,1.866844653E-2,-7.134361407E-3,-4.041010737E-3
1.178434329E1,1.986336616E-2,-8.729317384E-3,-1.631607056E-2
1.179432929E1,1.328999028E-3,6.827245541E-3,-9.878870845E-3
1.180431529E1,-1.024067188E-2,-3.310191007E-3,-1.137692750E-2
1.181430129E1,-7.289687209E-3,2.046388434E-3,-6.736577153E-3
1.182428721E1,7.447639690E-3,1.096005756E-3,-1.631548584E-2
1.183427321E1,1.418266368E-2,-1.777185366E-2,-1.107638061E-2
1.184425921E1,8.761107051E-3,-7.088287175E-4,-3.113466918E-2
1.185424521E1,-4.146968680E-3,1.554072976E-2,1.196925044E-3
1.186423221E1,-2.344918486E-2,-3.437011633E-3,-2.140607178E-2
1.187421821E1,7.731462624E-3,-1.347152805E-3,-7.501977682E-4
1.188420421E1,9.938347992E-3,-1.094462640E-2,-1.991035402E-2
1.189419021E1,8.006505598E-3,-8.539493009E-4,-1.781529665E-2
1.190417621E1,-1.025204198E-2,-1.060694969E-2,-5.839614272E-3
1.191416221E1,1.880386896E-3,-3.337398833E-3,-1.048054934E-2
1.192414821E1,1.244397126E-3,1.936972411E-3,-1.721712649E-2
1.193413421E1,6.159022995E-3,6.569894962E-3,-1.542086184E-2
1.194412021E1,7.376289954E-3,-8.958592191E-3,-1.991210818E-2
1.195410621E1,1.261791222E-2,-6.249147775E-3,-1.078109622E-2
1.196409221E1,-1.862324481E-3,-8.556340300E-3,-1.991210818E-2
1.197407821E1,1.328793461E-3,3.910837099E-3,-2.847594023E-3
1.198406421E1,-4.314308683E-3,5.465867557E-4,-3.368405521E-2
1.199405021E1,-3.313507475E-3,2.445241632E-3,-5.094678998E-3
1.200403621E1,1.176680430E-2,5.548834065E-3,1.444262266E-4
1.201402221E1,9.770336472E-3,3.793317201E-3,-1.976475835E-2
1.202400821E1,-6.371500762E-4,5.442478694E-3,-2.260942876E-2
1.203399421E1,5.672621448E-4,2.122320011E-3,-1.766970098E-2
1.204398021E1,-1.032403125E-2,-4.294505809E-4,-9.585925341E-3
1.205396621E1,3.127200566E-3,1.067818522E-2,-1.332872808E-2
1.206395221E1,1.645311011E-2,-3.754972257E-3,-2.665160894E-2
1.207393821E1,1.029010369E-2,-8.527131630E-3,6.279324889E-3
1.208392421E1,1.116502988E-3,-4.139600275E-3,-2.111429572E-2
1.209391021E1,-3.157880176E-3,6.764369700E-3,-1.886896491E-2
1.210389621E1,-3.458299153E-3,-1.270309428E-2,-2.156336188E-2
1.211388221E1,5.957431099E-3,6.823965618E-3,-2.410865486E-2
1.212386821E1,2.717173705E-3,7.932835249E-3,-2.321110725E-2
1.213385521E1,-1.311754310E-3,-4.510715744E-3,-7.493206859E-3
1.214384121E1,-7.191664120E-3,3.011124199E-3,-2.853441238E-3
1.215382721E1,-9.784662151E-3,3.876859294E-3,-9.889980555E-3
1.216381321E1,-6.637754641E-3,4.874841962E-4,-1.857251108E-2
1.217379921E1,-7.033834979E-4,-7.447351897E-3,-3.294204354E-2
1.218378521E1,6.189099611E-3,8.164997119E-4,-4.950252771E-3
1.219377121E1,7.524937140E-3,1.225282213E-2,-1.130260938E-1
1.220375721E1,-2.031223589E-2,5.994926370E-3,-4.327758193E-2
1.221374321E1,-8.148140693E-3,-8.653856325E-3,2.388874108E-1
1.222372921E1,1.223721280E-2,5.168742207E-3,-2.496994972E-1
1.223371521E1,1.035193800E-2,-3.259587010E-2,1.252695787E-1
1.224370121E1,2.002581825E-2,-1.095214098E-2,2.408117294E-2
1.225368721E1,-5.556143085E-3,-1.046936654E-2,-1.046511269E-1
1.226367321E1,1.302471855E-3,5.719531649E-3,8.350817978E-2
1.227365921E1,2.995875757E-4,2.040087603E-2,-6.857556045E-2
1.228364521E1,-6.934889127E-3,8.053064053E-3,-4.059137106E-3
1.229363121E1,1.329096329E-2,1.035832426E-2,4.024638534E-3
1.230361721E1,1.827265398E-2,-8.825641125E-4,-4.836582899E-2
1.231360321E1,-1.005783219E-2,1.061532309E-2,8.815262318E-3
1.232358921E1,-5.929053831E-3,2.856197652E-2,-2.411684096E-2
1.233357521E1,3.923591338E-3,-2.664927919E-3,-1.184295058E-2
1.234356121E1,3.886123477E-3,-7.298019491E-3,-4.808165431E-3
1.235354721E1,1.588683011E-2,-3.319893731E-4,-2.845898330E-2
1.236353321E1,5.885377871E-3,-6.522751786E-4,-3.911202550E-3
1.237351921E1,1.172266239E-2,5.831190627E-3,-1.409003556E-2
1.238350521E1,5.550857750E-3,9.174486925E-3,-9.300581217E-3
1.239349221E1,-9.039667491E-3,1.978044990E-2,-2.786139786E-2
1.240347821E1,5.212290259E-3,-3.464064142E-3,-1.633478165E-2
1.241346421E1,3.132303176E-3,-7.317347280E-3,-2.202295303E-2
1.242345021E1,-1.833357923E-3,7.359100054E-3,-2.681357682E-2
1.243343621E1,-1.522855240E-2,1.093591953E-2,-1.124653459E-2
1.244342221E1,-1.431940173E-2,5.554411761E-3,-1.274400651E-2
1.245340821E1,4.202042143E-3,1.492087922E-2,-3.804256976E-2
1.246339421E1,8.087448422E-3,3.138908702E-3,-3.165682554E-3
1.247338021E1,1.082003045E-2,-1.433137938E-2,-2.741525531E-2
1.248336621E1,1.033208488E-2,-1.217630126E-2,-1.409354389E-2
1.249335221E1,-9.888002551E-3,-3.684673193E-3,-4.513465762E-3
1.250333821E1,-3.089476889E-4,1.052253508E-2,-1.220313907E-3
1.251332421E1,1.340604837E-2,5.149862096E-3,-2.636860371E-2
1.252331021E1,1.608603744E-2,-1.048335417E-2,-1.588980854E-2
1.253329621E1,1.580845001E-2,7.177914027E-4,-4.118661761E-2
1.254328221E1,-9.766403306E-4,-3.122449704E-3,-1.933264911E-2
1.255326821E1,5.268254508E-3,4.011135120E-3,-1.723817647E-2
1.256325421E1,-1.048772131E-2,5.524412803E-3,-1.095300436E-2
1.257324021E1,1.437163381E-2,-3.096516388E-3,-8.857362270E-3
1.258322621E1,4.444358982E-3,-7.311184863E-3,-2.771989524E-2
1.259321221E1,8.217599220E-3,6.259764126E-3,-1.245223045E-2
1.260319821E1,-5.645441031E-4,5.170578598E-3,-1.225576401E-3
1.261318421E1,4.241506280E-3,7.975099655E-3,-1.365032494E-2
1.262317021E1,-2.791693727E-3,6.028826516E-3,-5.526729763E-2
1.263315621E1,-1.613918772E-2,-1.035865316E-2,-1.031776285E-1
1.264314221E1,5.321898144E-3,-1.064111479E-2,1.961957198E-1
1.265312821E1,1.265203164E-2,3.069664878E-3,-8.132892251E-2
1.266311421E1,-8.456133641E-3,-2.253230033E-2,8.886832237E-2
1.267310121E1,1.972434861E-3,1.747317058E-3,1.702124476E-2
1.268308721E1,5.802457044E-3,-1.967154094E-2,-1.904847443E-2
1.269307321E1,7.001382932E-3,2.197082145E-3,5.654257536E-4
1.270305921E1,1.364147646E-2,4.561175387E-3,-5.272083521E-2
