"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.183427321E1,-6.107299805E-2,6.032455444E-2,9.798324280E0
1.184425921E1,-6.646179199E-2,7.738906860E-2,9.778265991E0
1.185424521E1,-7.933502197E-2,9.355545044E-2,9.810598755E0
1.186423221E1,-9.864486694E-2,7.454498291E-2,9.787995758E0
1.187421821E1,-6.735992432E-2,7.664062500E-2,9.808652802E0
1.188420421E1,-6.511459351E-2,6.706054688E-2,9.789492645E0
1.189419021E1,-6.706054688E-2,7.708969116E-2,9.791588287E0
1.190417621E1,-8.532257080E-2,6.735992432E-2,9.803563385E0
1.191416221E1,-7.319778442E-2,7.454498291E-2,9.798923035E0
1.192414821E1,-7.379653931E-2,7.978408813E-2,9.792187042E0
1.193413421E1,-6.885681152E-2,8.442443848E-2,9.793983307E0
1.194412021E1,-6.765930176E-2,6.885681152E-2,9.789492645E0
1.195410621E1,-6.242019653E-2,7.155120850E-2,9.798623657E0
1.196409221E1,-7.694000244E-2,6.915618896E-2,9.789492645E0
1.197407821E1,-7.379653931E-2,8.158035278E-2,9.806557159E0
1.198406421E1,-7.948471069E-2,7.813751221E-2,9.775721283E0
1.199405021E1,-7.843688965E-2,7.993377686E-2,9.804311829E0
1.200403621E1,-6.331832886E-2,8.307723999E-2,9.809550934E0
1.201402221E1,-6.526428223E-2,8.128097534E-2,9.789642334E0
1.202400821E1,-7.559280396E-2,8.292755127E-2,9.786798248E0
1.203399421E1,-7.439529419E-2,7.963439941E-2,9.791737976E0
1.204398021E1,-8.532257080E-2,7.708969116E-2,9.799821167E0
1.205396621E1,-7.185058594E-2,8.816665649E-2,9.796078949E0
1.206395221E1,-5.852828979E-2,7.364685059E-2,9.782756653E0
1.207393821E1,-6.466552734E-2,6.885681152E-2,9.815688171E0
1.208392421E1,-7.379653931E-2,7.319778442E-2,9.788295135E0
1.209391021E1,-7.798782349E-2,8.412506104E-2,9.790540466E0
1.210389621E1,-7.828720093E-2,6.466552734E-2,9.787846069E0
1.211388221E1,-6.885681152E-2,8.412506104E-2,9.785301361E0
1.212386821E1,-7.214996338E-2,8.517288208E-2,9.786199493E0
1.213385521E1,-7.619155884E-2,7.274871826E-2,9.801916809E0
1.214384121E1,-8.202941895E-2,8.023315430E-2,9.806557159E0
1.215382721E1,-8.457412720E-2,8.098159790E-2,9.799521790E0
1.216381321E1,-8.143066406E-2,7.753875732E-2,9.790839844E0
1.217379921E1,-7.559280396E-2,6.960525513E-2,9.776469727E0
1.218378521E1,-6.870712280E-2,7.783813477E-2,9.804461517E0
1.219377121E1,-6.795867920E-2,8.861572266E-2,9.696386261E0
1.220375721E1,-9.580078125E-2,8.158035278E-2,9.766141205E0
1.221374321E1,-8.352630615E-2,6.721023560E-2,1.004830444E1
1.222372921E1,-6.331832886E-2,8.053253174E-2,9.559720459E0
1.223371521E1,-6.511459351E-2,4.266128540E-2,9.934690704E0
1.224370121E1,-5.538482666E-2,6.451583862E-2,9.833501129E0
1.225368721E1,-8.098159790E-2,6.496490479E-2,9.704768829E0
1.226367321E1,-7.409591675E-2,8.128097534E-2,9.892927551E0
1.227365921E1,-7.514373779E-2,9.595046997E-2,9.740843811E0
1.228364521E1,-8.232879639E-2,8.367599487E-2,9.805359650E0
1.229363121E1,-6.212081909E-2,8.607101440E-2,9.813442841E0
1.230361721E1,-5.718109131E-2,7.484436035E-2,9.761051788E0
1.231360321E1,-8.547225952E-2,8.637039185E-2,9.818232880E0
1.232358921E1,-8.128097534E-2,1.043330383E-1,9.785301361E0
1.233357521E1,-7.140151978E-2,7.304809570E-2,9.797575836E0
1.234356121E1,-7.140151978E-2,6.840774536E-2,9.804611206E0
1.235354721E1,-5.942642212E-2,7.529342651E-2,9.780960388E0
1.236353321E1,-6.945556641E-2,7.484436035E-2,9.805509338E0
1.237351921E1,-6.361770630E-2,8.128097534E-2,9.795330505E0
1.238350521E1,-6.975494385E-2,8.457412720E-2,9.800120544E0
1.239349221E1,-8.442443848E-2,9.520202637E-2,9.781559143E0
1.240347821E1,-7.020401001E-2,7.200027466E-2,9.793085175E0
1.241346421E1,-7.229965210E-2,6.810836792E-2,9.787397003E0
1.242345021E1,-7.723937988E-2,8.277786255E-2,9.782606964E0
1.243343621E1,-9.056167603E-2,8.637039185E-2,9.798174591E0
1.244342221E1,-8.966354370E-2,8.083190918E-2,9.796677704E0
1.245340821E1,-7.110214233E-2,9.011260986E-2,9.771380310E0
1.246339421E1,-6.721023560E-2,7.828720093E-2,9.806257782E0
1.247338021E1,-6.451583862E-2,6.077362061E-2,9.782008209E0
1.248336621E1,-6.496490479E-2,6.286926270E-2,9.795330505E0
1.249335221E1,-8.517288208E-2,7.140151978E-2,9.804910583E0
1.250333821E1,-7.559280396E-2,8.562194824E-2,9.808203735E0
1.251332421E1,-6.182144165E-2,8.023315430E-2,9.783056030E0
1.252331021E1,-5.912704468E-2,6.466552734E-2,9.793534241E0
1.253329621E1,-5.942642212E-2,7.589218140E-2,9.768236847E0
1.254328221E1,-7.619155884E-2,7.200027466E-2,9.790091400E0
1.255326821E1,-6.990463257E-2,7.903564453E-2,9.792187042E0
1.256325421E1,-8.562194824E-2,8.038284302E-2,9.798473969E0
1.257324021E1,-6.077362061E-2,7.170089722E-2,9.800569611E0
1.258322621E1,-7.065307617E-2,6.735992432E-2,9.781708832E0
1.259321221E1,-6.691085815E-2,8.083190918E-2,9.796977081E0
1.260319821E1,-7.574249268E-2,7.963439941E-2,9.808203735E0
1.261318421E1,-7.095245361E-2,8.232879639E-2,9.795779572E0
1.262317021E1,-7.813751221E-2,7.978408813E-2,9.754166107E0
1.263315621E1,-9.116043091E-2,6.242019653E-2,9.706265717E0
1.264314221E1,-6.945556641E-2,6.182144165E-2,1.000564316E1
1.265312821E1,-6.197113037E-2,7.544311523E-2,9.728120270E0
1.266311421E1,-8.292755127E-2,5.014572144E-2,9.898316345E0
1.267310121E1,-7.244934082E-2,7.499404907E-2,9.826465759E0
1.268308721E1,-6.870712280E-2,5.418731689E-2,9.790390778E0
1.269307321E1,-6.750961304E-2,7.664062500E-2,9.810000000E0
1.270305921E1,-6.092330933E-2,7.933502197E-2,9.756710815E0
